Reading timing models for corner min_tt_025C_1v80…
Reading cell library for the 'min_tt_025C_1v80' corner at '/home/hassan-ul-haq/.volare/volare/sky130/versions/0fe599b2afb6708d281543108caf8310912f54af/sky130A/libs.ref/sky130_fd_sc_hd/lib/sky130_fd_sc_hd__tt_025C_1v80.lib'…
Reading top-level netlist at '/home/hassan-ul-haq/openlane2/designs/Multiplier/runs/120MHz/80-yosys-synthesis/mult.nl.v'…
Linking design 'mult' from netlist…
Reading design constraints file at '/nix/store/ss2cw3sxbrwwx9jl0rrppbw4kgcmgi2n-python3-3.11.9-env/lib/python3.11/site-packages/openlane/scripts/base.sdc'…
[INFO] Using clock clk…
[INFO] Setting output delay to: 1.6665999999999999
[INFO] Setting input delay to: 1.6665999999999999
[INFO] Setting load to: 0.033442
[INFO] Setting clock uncertainty to: 0.25
[INFO] Setting clock transition to: 0.1499999999999999944488848768742172978818416595458984375
[INFO] Setting timing derate to: 5%
Reading top-level design parasitics for the 'min_tt_025C_1v80' corner at '/home/hassan-ul-haq/openlane2/designs/Multiplier/runs/120MHz/53-openroad-rcx/min/mult.min.spef'…
Warning: /home/hassan-ul-haq/openlane2/designs/Multiplier/runs/120MHz/53-openroad-rcx/min/mult.min.spef line 1648, instance input1 not found.
                                             -1.997943   data arrival time
---------------------------------------------------------------------------------------------
                                              1.392176   slack (MET)


Startpoint: rst (input port clocked by clk)
Endpoint: _661_ (removal check against rising-edge clock clk)
Path Group: asynchronous
Path Type: min

Fanout         Cap        Slew       Delay        Time   Description
---------------------------------------------------------------------------------------------
                      0.150000    0.000000    0.000000   clock clk (rise edge)
                                  0.000000    0.000000   clock network delay (ideal)
                                  1.666600    1.666600 v input external delay
    32    0.136832    0.293093    0.220896    1.887496 v rst (in)
                                                         rst (net)
                      0.293093    0.000000    1.887496 v _629_/A (sky130_fd_sc_hd__inv_2)
     1    0.003765    0.069461    0.110528    1.998024 ^ _629_/Y (sky130_fd_sc_hd__inv_2)
                                                         _003_ (net)
                      0.069461    0.000025    1.998049 ^ _661_/RESET_B (sky130_fd_sc_hd__dfrtp_2)
                                              1.998049   data arrival time

                      0.150000    0.000000    0.000000   clock clk (rise edge)
                                  0.000000    0.000000   clock network delay (ideal)
                                  0.250000    0.250000   clock uncertainty
                                  0.000000    0.250000   clock reconvergence pessimism
                                              0.250000 ^ _661_/CLK (sky130_fd_sc_hd__dfrtp_2)
                                  0.355788    0.605788   library removal time
                                              0.605788   data required time
---------------------------------------------------------------------------------------------
                                              0.605788   data required time
                                             -1.998049   data arrival time
---------------------------------------------------------------------------------------------
                                              1.392260   slack (MET)


Startpoint: rst (input port clocked by clk)
Endpoint: _663_ (removal check against rising-edge clock clk)
Path Group: asynchronous
Path Type: min

Fanout         Cap        Slew       Delay        Time   Description
---------------------------------------------------------------------------------------------
                      0.150000    0.000000    0.000000   clock clk (rise edge)
                                  0.000000    0.000000   clock network delay (ideal)
                                  1.666600    1.666600 v input external delay
    32    0.136832    0.293093    0.220896    1.887496 v rst (in)
                                                         rst (net)
                      0.293093    0.000000    1.887496 v _631_/A (sky130_fd_sc_hd__inv_2)
     1    0.003872    0.072388    0.111578    1.999074 ^ _631_/Y (sky130_fd_sc_hd__inv_2)
                                                         _005_ (net)
                      0.072388    0.000013    1.999087 ^ _663_/RESET_B (sky130_fd_sc_hd__dfrtp_2)
                                              1.999087   data arrival time

                      0.150000    0.000000    0.000000   clock clk (rise edge)
                                  0.000000    0.000000   clock network delay (ideal)
                                  0.250000    0.250000   clock uncertainty
                                  0.000000    0.250000   clock reconvergence pessimism
                                              0.250000 ^ _663_/CLK (sky130_fd_sc_hd__dfrtp_2)
                                  0.356585    0.606585   library removal time
                                              0.606585   data required time
---------------------------------------------------------------------------------------------
                                              0.606585   data required time
                                             -1.999087   data arrival time
---------------------------------------------------------------------------------------------
                                              1.392502   slack (MET)


Startpoint: rst (input port clocked by clk)
Endpoint: _676_ (removal check against rising-edge clock clk)
Path Group: asynchronous
Path Type: min

Fanout         Cap        Slew       Delay        Time   Description
---------------------------------------------------------------------------------------------
                      0.150000    0.000000    0.000000   clock clk (rise edge)
                                  0.000000    0.000000   clock network delay (ideal)
                                  1.666600    1.666600 v input external delay
    32    0.136832    0.293093    0.220896    1.887496 v rst (in)
                                                         rst (net)
                      0.293093    0.000000    1.887496 v _644_/A (sky130_fd_sc_hd__inv_2)
     1    0.003872    0.072387    0.111577    1.999073 ^ _644_/Y (sky130_fd_sc_hd__inv_2)
                                                         _018_ (net)
                      0.072387    0.000013    1.999086 ^ _676_/RESET_B (sky130_fd_sc_hd__dfrtp_2)
                                              1.999086   data arrival time

                      0.150000    0.000000    0.000000   clock clk (rise edge)
                                  0.000000    0.000000   clock network delay (ideal)
                                  0.250000    0.250000   clock uncertainty
                                  0.000000    0.250000   clock reconvergence pessimism
                                              0.250000 ^ _676_/CLK (sky130_fd_sc_hd__dfrtp_2)
                                  0.356585    0.606585   library removal time
                                              0.606585   data required time
---------------------------------------------------------------------------------------------
                                              0.606585   data required time
                                             -1.999086   data arrival time
---------------------------------------------------------------------------------------------
                                              1.392501   slack (MET)


Startpoint: rst (input port clocked by clk)
Endpoint: _683_ (removal check against rising-edge clock clk)
Path Group: asynchronous
Path Type: min

Fanout         Cap        Slew       Delay        Time   Description
---------------------------------------------------------------------------------------------
                      0.150000    0.000000    0.000000   clock clk (rise edge)
                                  0.000000    0.000000   clock network delay (ideal)
                                  1.666600    1.666600 v input external delay
    32    0.136832    0.293093    0.220896    1.887496 v rst (in)
                                                         rst (net)
                      0.293093    0.000000    1.887496 v _651_/A (sky130_fd_sc_hd__inv_2)
     1    0.003804    0.069741    0.110907    1.998403 ^ _651_/Y (sky130_fd_sc_hd__inv_2)
                                                         _025_ (net)
                      0.069741    0.000025    1.998429 ^ _683_/RESET_B (sky130_fd_sc_hd__dfrtp_2)
                                              1.998429   data arrival time

                      0.150000    0.000000    0.000000   clock clk (rise edge)
                                  0.000000    0.000000   clock network delay (ideal)
                                  0.250000    0.250000   clock uncertainty
                                  0.000000    0.250000   clock reconvergence pessimism
                                              0.250000 ^ _683_/CLK (sky130_fd_sc_hd__dfrtp_2)
                                  0.355865    0.605865   library removal time
                                              0.605865   data required time
---------------------------------------------------------------------------------------------
                                              0.605865   data required time
                                             -1.998429   data arrival time
---------------------------------------------------------------------------------------------
                                              1.392564   slack (MET)


Startpoint: rst (input port clocked by clk)
Endpoint: _684_ (removal check against rising-edge clock clk)
Path Group: asynchronous
Path Type: min

Fanout         Cap        Slew       Delay        Time   Description
---------------------------------------------------------------------------------------------
                      0.150000    0.000000    0.000000   clock clk (rise edge)
                                  0.000000    0.000000   clock network delay (ideal)
                                  1.666600    1.666600 v input external delay
    32    0.136832    0.293093    0.220896    1.887496 v rst (in)
                                                         rst (net)
                      0.293093    0.000000    1.887496 v _652_/A (sky130_fd_sc_hd__inv_2)
     1    0.003809    0.069780    0.110959    1.998455 ^ _652_/Y (sky130_fd_sc_hd__inv_2)
                                                         _026_ (net)
                      0.069780    0.000025    1.998481 ^ _684_/RESET_B (sky130_fd_sc_hd__dfrtp_2)
                                              1.998481   data arrival time

                      0.150000    0.000000    0.000000   clock clk (rise edge)
                                  0.000000    0.000000   clock network delay (ideal)
                                  0.250000    0.250000   clock uncertainty
                                  0.000000    0.250000   clock reconvergence pessimism
                                              0.250000 ^ _684_/CLK (sky130_fd_sc_hd__dfrtp_2)
                                  0.355875    0.605875   library removal time
                                              0.605875   data required time
---------------------------------------------------------------------------------------------
                                              0.605875   data required time
                                             -1.998481   data arrival time
---------------------------------------------------------------------------------------------
                                              1.392606   slack (MET)


Startpoint: rst (input port clocked by clk)
Endpoint: _674_ (removal check against rising-edge clock clk)
Path Group: asynchronous
Path Type: min

Fanout         Cap        Slew       Delay        Time   Description
---------------------------------------------------------------------------------------------
                      0.150000    0.000000    0.000000   clock clk (rise edge)
                                  0.000000    0.000000   clock network delay (ideal)
                                  1.666600    1.666600 v input external delay
    32    0.136832    0.293093    0.220896    1.887496 v rst (in)
                                                         rst (net)
                      0.293093    0.000000    1.887496 v _642_/A (sky130_fd_sc_hd__inv_2)
     1    0.003822    0.069875    0.111087    1.998583 ^ _642_/Y (sky130_fd_sc_hd__inv_2)
                                                         _016_ (net)
                      0.069875    0.000025    1.998608 ^ _674_/RESET_B (sky130_fd_sc_hd__dfrtp_2)
                                              1.998608   data arrival time

                      0.150000    0.000000    0.000000   clock clk (rise edge)
                                  0.000000    0.000000   clock network delay (ideal)
                                  0.250000    0.250000   clock uncertainty
                                  0.000000    0.250000   clock reconvergence pessimism
                                              0.250000 ^ _674_/CLK (sky130_fd_sc_hd__dfrtp_2)
                                  0.355901    0.605901   library removal time
                                              0.605901   data required time
---------------------------------------------------------------------------------------------
                                              0.605901   data required time
                                             -1.998608   data arrival time
---------------------------------------------------------------------------------------------
                                              1.392707   slack (MET)


Startpoint: rst (input port clocked by clk)
Endpoint: _682_ (removal check against rising-edge clock clk)
Path Group: asynchronous
Path Type: min

Fanout         Cap        Slew       Delay        Time   Description
---------------------------------------------------------------------------------------------
                      0.150000    0.000000    0.000000   clock clk (rise edge)
                                  0.000000    0.000000   clock network delay (ideal)
                                  1.666600    1.666600 v input external delay
    32    0.136832    0.293093    0.220896    1.887496 v rst (in)
                                                         rst (net)
                      0.293093    0.000000    1.887496 v _650_/A (sky130_fd_sc_hd__inv_2)
     1    0.003838    0.069991    0.111242    1.998738 ^ _650_/Y (sky130_fd_sc_hd__inv_2)
                                                         _024_ (net)
                      0.069991    0.000028    1.998766 ^ _682_/RESET_B (sky130_fd_sc_hd__dfrtp_2)
                                              1.998766   data arrival time

                      0.150000    0.000000    0.000000   clock clk (rise edge)
                                  0.000000    0.000000   clock network delay (ideal)
                                  0.250000    0.250000   clock uncertainty
                                  0.000000    0.250000   clock reconvergence pessimism
                                              0.250000 ^ _682_/CLK (sky130_fd_sc_hd__dfrtp_2)
                                  0.355932    0.605932   library removal time
                                              0.605932   data required time
---------------------------------------------------------------------------------------------
                                              0.605932   data required time
                                             -1.998766   data arrival time
---------------------------------------------------------------------------------------------
                                              1.392833   slack (MET)


Startpoint: rst (input port clocked by clk)
Endpoint: _689_ (removal check against rising-edge clock clk)
Path Group: asynchronous
Path Type: min

Fanout         Cap        Slew       Delay        Time   Description
---------------------------------------------------------------------------------------------
                      0.150000    0.000000    0.000000   clock clk (rise edge)
                                  0.000000    0.000000   clock network delay (ideal)
                                  1.666600    1.666600 v input external delay
    32    0.136832    0.293093    0.220896    1.887496 v rst (in)
                                                         rst (net)
                      0.293093    0.000000    1.887496 v _657_/A (sky130_fd_sc_hd__inv_2)
     1    0.003849    0.070066    0.111342    1.998839 ^ _657_/Y (sky130_fd_sc_hd__inv_2)
                                                         _031_ (net)
                      0.070066    0.000028    1.998866 ^ _689_/RESET_B (sky130_fd_sc_hd__dfrtp_2)
                                              1.998866   data arrival time

                      0.150000    0.000000    0.000000   clock clk (rise edge)
                                  0.000000    0.000000   clock network delay (ideal)
                                  0.250000    0.250000   clock uncertainty
                                  0.000000    0.250000   clock reconvergence pessimism
                                              0.250000 ^ _689_/CLK (sky130_fd_sc_hd__dfrtp_2)
                                  0.355953    0.605953   library removal time
                                              0.605953   data required time
---------------------------------------------------------------------------------------------
                                              0.605953   data required time
                                             -1.998866   data arrival time
---------------------------------------------------------------------------------------------
                                              1.392914   slack (MET)


Startpoint: rst (input port clocked by clk)
Endpoint: _666_ (removal check against rising-edge clock clk)
Path Group: asynchronous
Path Type: min

Fanout         Cap        Slew       Delay        Time   Description
---------------------------------------------------------------------------------------------
                      0.150000    0.000000    0.000000   clock clk (rise edge)
                                  0.000000    0.000000   clock network delay (ideal)
                                  1.666600    1.666600 v input external delay
    32    0.136832    0.293093    0.220896    1.887496 v rst (in)
                                                         rst (net)
                      0.293093    0.000000    1.887496 v _634_/A (sky130_fd_sc_hd__inv_2)
     1    0.003849    0.070068    0.111345    1.998841 ^ _634_/Y (sky130_fd_sc_hd__inv_2)
                                                         _008_ (net)
                      0.070068    0.000028    1.998869 ^ _666_/RESET_B (sky130_fd_sc_hd__dfrtp_2)
                                              1.998869   data arrival time

                      0.150000    0.000000    0.000000   clock clk (rise edge)
                                  0.000000    0.000000   clock network delay (ideal)
                                  0.250000    0.250000   clock uncertainty
                                  0.000000    0.250000   clock reconvergence pessimism
                                              0.250000 ^ _666_/CLK (sky130_fd_sc_hd__dfrtp_2)
                                  0.355953    0.605953   library removal time
                                              0.605953   data required time
---------------------------------------------------------------------------------------------
                                              0.605953   data required time
                                             -1.998869   data arrival time
---------------------------------------------------------------------------------------------
                                              1.392916   slack (MET)


Startpoint: rst (input port clocked by clk)
Endpoint: _687_ (removal check against rising-edge clock clk)
Path Group: asynchronous
Path Type: min

Fanout         Cap        Slew       Delay        Time   Description
---------------------------------------------------------------------------------------------
                      0.150000    0.000000    0.000000   clock clk (rise edge)
                                  0.000000    0.000000   clock network delay (ideal)
                                  1.666600    1.666600 v input external delay
    32    0.136832    0.293093    0.220896    1.887496 v rst (in)
                                                         rst (net)
                      0.293093    0.000000    1.887496 v _655_/A (sky130_fd_sc_hd__inv_2)
     1    0.003854    0.070103    0.111393    1.998889 ^ _655_/Y (sky130_fd_sc_hd__inv_2)
                                                         _029_ (net)
                      0.070103    0.000026    1.998915 ^ _687_/RESET_B (sky130_fd_sc_hd__dfrtp_2)
                                              1.998915   data arrival time

                      0.150000    0.000000    0.000000   clock clk (rise edge)
                                  0.000000    0.000000   clock network delay (ideal)
                                  0.250000    0.250000   clock uncertainty
                                  0.000000    0.250000   clock reconvergence pessimism
                                              0.250000 ^ _687_/CLK (sky130_fd_sc_hd__dfrtp_2)
                                  0.355963    0.605963   library removal time
                                              0.605963   data required time
---------------------------------------------------------------------------------------------
                                              0.605963   data required time
                                             -1.998915   data arrival time
---------------------------------------------------------------------------------------------
                                              1.392952   slack (MET)


Startpoint: rst (input port clocked by clk)
Endpoint: _659_ (removal check against rising-edge clock clk)
Path Group: asynchronous
Path Type: min

Fanout         Cap        Slew       Delay        Time   Description
---------------------------------------------------------------------------------------------
                      0.150000    0.000000    0.000000   clock clk (rise edge)
                                  0.000000    0.000000   clock network delay (ideal)
                                  1.666600    1.666600 v input external delay
    32    0.136832    0.293093    0.220896    1.887496 v rst (in)
                                                         rst (net)
                      0.293093    0.000000    1.887496 v _627_/A (sky130_fd_sc_hd__inv_2)
     1    0.003863    0.070166    0.111477    1.998973 ^ _627_/Y (sky130_fd_sc_hd__inv_2)
                                                         _001_ (net)
                      0.070166    0.000027    1.999000 ^ _659_/RESET_B (sky130_fd_sc_hd__dfrtp_2)
                                              1.999000   data arrival time

                      0.150000    0.000000    0.000000   clock clk (rise edge)
                                  0.000000    0.000000   clock network delay (ideal)
                                  0.250000    0.250000   clock uncertainty
                                  0.000000    0.250000   clock reconvergence pessimism
                                              0.250000 ^ _659_/CLK (sky130_fd_sc_hd__dfrtp_2)
                                  0.355980    0.605980   library removal time
                                              0.605980   data required time
---------------------------------------------------------------------------------------------
                                              0.605980   data required time
                                             -1.999000   data arrival time
---------------------------------------------------------------------------------------------
                                              1.393020   slack (MET)


Startpoint: rst (input port clocked by clk)
Endpoint: _677_ (removal check against rising-edge clock clk)
Path Group: asynchronous
Path Type: min

Fanout         Cap        Slew       Delay        Time   Description
---------------------------------------------------------------------------------------------
                      0.150000    0.000000    0.000000   clock clk (rise edge)
                                  0.000000    0.000000   clock network delay (ideal)
                                  1.666600    1.666600 v input external delay
    32    0.136832    0.293093    0.220896    1.887496 v rst (in)
                                                         rst (net)
                      0.293093    0.000000    1.887496 v _645_/A (sky130_fd_sc_hd__inv_2)
     1    0.003865    0.070186    0.111504    1.999000 ^ _645_/Y (sky130_fd_sc_hd__inv_2)
                                                         _019_ (net)
                      0.070186    0.000028    1.999029 ^ _677_/RESET_B (sky130_fd_sc_hd__dfrtp_2)
                                              1.999029   data arrival time

                      0.150000    0.000000    0.000000   clock clk (rise edge)
                                  0.000000    0.000000   clock network delay (ideal)
                                  0.250000    0.250000   clock uncertainty
                                  0.000000    0.250000   clock reconvergence pessimism
                                              0.250000 ^ _677_/CLK (sky130_fd_sc_hd__dfrtp_2)
                                  0.355986    0.605986   library removal time
                                              0.605986   data required time
---------------------------------------------------------------------------------------------
                                              0.605986   data required time
                                             -1.999029   data arrival time
---------------------------------------------------------------------------------------------
                                              1.393043   slack (MET)


Startpoint: rst (input port clocked by clk)
Endpoint: _662_ (removal check against rising-edge clock clk)
Path Group: asynchronous
Path Type: min

Fanout         Cap        Slew       Delay        Time   Description
---------------------------------------------------------------------------------------------
                      0.150000    0.000000    0.000000   clock clk (rise edge)
                                  0.000000    0.000000   clock network delay (ideal)
                                  1.666600    1.666600 v input external delay
    32    0.136832    0.293093    0.220896    1.887496 v rst (in)
                                                         rst (net)
                      0.293093    0.000000    1.887496 v _630_/A (sky130_fd_sc_hd__inv_2)
     1    0.003885    0.070326    0.111692    1.999188 ^ _630_/Y (sky130_fd_sc_hd__inv_2)
                                                         _004_ (net)
                      0.070326    0.000027    1.999215 ^ _662_/RESET_B (sky130_fd_sc_hd__dfrtp_2)
                                              1.999215   data arrival time

                      0.150000    0.000000    0.000000   clock clk (rise edge)
                                  0.000000    0.000000   clock network delay (ideal)
                                  0.250000    0.250000   clock uncertainty
                                  0.000000    0.250000   clock reconvergence pessimism
                                              0.250000 ^ _662_/CLK (sky130_fd_sc_hd__dfrtp_2)
                                  0.356024    0.606024   library removal time
                                              0.606024   data required time
---------------------------------------------------------------------------------------------
                                              0.606024   data required time
                                             -1.999215   data arrival time
---------------------------------------------------------------------------------------------
                                              1.393192   slack (MET)


Startpoint: rst (input port clocked by clk)
Endpoint: _671_ (removal check against rising-edge clock clk)
Path Group: asynchronous
Path Type: min

Fanout         Cap        Slew       Delay        Time   Description
---------------------------------------------------------------------------------------------
                      0.150000    0.000000    0.000000   clock clk (rise edge)
                                  0.000000    0.000000   clock network delay (ideal)
                                  1.666600    1.666600 v input external delay
    32    0.136832    0.293093    0.220896    1.887496 v rst (in)
                                                         rst (net)
                      0.293093    0.000000    1.887496 v _639_/A (sky130_fd_sc_hd__inv_2)
     1    0.003926    0.070626    0.112090    1.999586 ^ _639_/Y (sky130_fd_sc_hd__inv_2)
                                                         _013_ (net)
                      0.070626    0.000029    1.999615 ^ _671_/RESET_B (sky130_fd_sc_hd__dfrtp_2)
                                              1.999615   data arrival time

                      0.150000    0.000000    0.000000   clock clk (rise edge)
                                  0.000000    0.000000   clock network delay (ideal)
                                  0.250000    0.250000   clock uncertainty
                                  0.000000    0.250000   clock reconvergence pessimism
                                              0.250000 ^ _671_/CLK (sky130_fd_sc_hd__dfrtp_2)
                                  0.356105    0.606105   library removal time
                                              0.606105   data required time
---------------------------------------------------------------------------------------------
                                              0.606105   data required time
                                             -1.999615   data arrival time
---------------------------------------------------------------------------------------------
                                              1.393510   slack (MET)


Startpoint: rst (input port clocked by clk)
Endpoint: _686_ (removal check against rising-edge clock clk)
Path Group: asynchronous
Path Type: min

Fanout         Cap        Slew       Delay        Time   Description
---------------------------------------------------------------------------------------------
                      0.150000    0.000000    0.000000   clock clk (rise edge)
                                  0.000000    0.000000   clock network delay (ideal)
                                  1.666600    1.666600 v input external delay
    32    0.136832    0.293093    0.220896    1.887496 v rst (in)
                                                         rst (net)
                      0.293093    0.000000    1.887496 v _654_/A (sky130_fd_sc_hd__inv_2)
     1    0.003935    0.070698    0.112186    1.999682 ^ _654_/Y (sky130_fd_sc_hd__inv_2)
                                                         _028_ (net)
                      0.070698    0.000029    1.999711 ^ _686_/RESET_B (sky130_fd_sc_hd__dfrtp_2)
                                              1.999711   data arrival time

                      0.150000    0.000000    0.000000   clock clk (rise edge)
                                  0.000000    0.000000   clock network delay (ideal)
                                  0.250000    0.250000   clock uncertainty
                                  0.000000    0.250000   clock reconvergence pessimism
                                              0.250000 ^ _686_/CLK (sky130_fd_sc_hd__dfrtp_2)
                                  0.356125    0.606125   library removal time
                                              0.606125   data required time
---------------------------------------------------------------------------------------------
                                              0.606125   data required time
                                             -1.999711   data arrival time
---------------------------------------------------------------------------------------------
                                              1.393586   slack (MET)


Startpoint: rst (input port clocked by clk)
Endpoint: _681_ (removal check against rising-edge clock clk)
Path Group: asynchronous
Path Type: min

Fanout         Cap        Slew       Delay        Time   Description
---------------------------------------------------------------------------------------------
                      0.150000    0.000000    0.000000   clock clk (rise edge)
                                  0.000000    0.000000   clock network delay (ideal)
                                  1.666600    1.666600 v input external delay
    32    0.136832    0.293093    0.220896    1.887496 v rst (in)
                                                         rst (net)
                      0.293093    0.000000    1.887496 v _649_/A (sky130_fd_sc_hd__inv_2)
     1    0.003956    0.070849    0.112386    1.999882 ^ _649_/Y (sky130_fd_sc_hd__inv_2)
                                                         _023_ (net)
                      0.070849    0.000030    1.999912 ^ _681_/RESET_B (sky130_fd_sc_hd__dfrtp_2)
                                              1.999912   data arrival time

                      0.150000    0.000000    0.000000   clock clk (rise edge)
                                  0.000000    0.000000   clock network delay (ideal)
                                  0.250000    0.250000   clock uncertainty
                                  0.000000    0.250000   clock reconvergence pessimism
                                              0.250000 ^ _681_/CLK (sky130_fd_sc_hd__dfrtp_2)
                                  0.356166    0.606166   library removal time
                                              0.606166   data required time
---------------------------------------------------------------------------------------------
                                              0.606166   data required time
                                             -1.999912   data arrival time
---------------------------------------------------------------------------------------------
                                              1.393746   slack (MET)


Startpoint: rst (input port clocked by clk)
Endpoint: _675_ (removal check against rising-edge clock clk)
Path Group: asynchronous
Path Type: min

Fanout         Cap        Slew       Delay        Time   Description
---------------------------------------------------------------------------------------------
                      0.150000    0.000000    0.000000   clock clk (rise edge)
                                  0.000000    0.000000   clock network delay (ideal)
                                  1.666600    1.666600 v input external delay
    32    0.136832    0.293093    0.220896    1.887496 v rst (in)
                                                         rst (net)
                      0.293093    0.000000    1.887496 v _643_/A (sky130_fd_sc_hd__inv_2)
     1    0.003958    0.070864    0.112406    1.999902 ^ _643_/Y (sky130_fd_sc_hd__inv_2)
                                                         _017_ (net)
                      0.070864    0.000029    1.999931 ^ _675_/RESET_B (sky130_fd_sc_hd__dfrtp_2)
                                              1.999931   data arrival time

                      0.150000    0.000000    0.000000   clock clk (rise edge)
                                  0.000000    0.000000   clock network delay (ideal)
                                  0.250000    0.250000   clock uncertainty
                                  0.000000    0.250000   clock reconvergence pessimism
                                              0.250000 ^ _675_/CLK (sky130_fd_sc_hd__dfrtp_2)
                                  0.356170    0.606170   library removal time
                                              0.606170   data required time
---------------------------------------------------------------------------------------------
                                              0.606170   data required time
                                             -1.999931   data arrival time
---------------------------------------------------------------------------------------------
                                              1.393761   slack (MET)


Startpoint: rst (input port clocked by clk)
Endpoint: _678_ (removal check against rising-edge clock clk)
Path Group: asynchronous
Path Type: min

Fanout         Cap        Slew       Delay        Time   Description
---------------------------------------------------------------------------------------------
                      0.150000    0.000000    0.000000   clock clk (rise edge)
                                  0.000000    0.000000   clock network delay (ideal)
                                  1.666600    1.666600 v input external delay
    32    0.136832    0.293093    0.220896    1.887496 v rst (in)
                                                         rst (net)
                      0.293093    0.000000    1.887496 v _646_/A (sky130_fd_sc_hd__inv_2)
     1    0.003960    0.070877    0.112423    1.999919 ^ _646_/Y (sky130_fd_sc_hd__inv_2)
                                                         _020_ (net)
                      0.070877    0.000030    1.999949 ^ _678_/RESET_B (sky130_fd_sc_hd__dfrtp_2)
                                              1.999949   data arrival time

                      0.150000    0.000000    0.000000   clock clk (rise edge)
                                  0.000000    0.000000   clock network delay (ideal)
                                  0.250000    0.250000   clock uncertainty
                                  0.000000    0.250000   clock reconvergence pessimism
                                              0.250000 ^ _678_/CLK (sky130_fd_sc_hd__dfrtp_2)
                                  0.356174    0.606174   library removal time
                                              0.606174   data required time
---------------------------------------------------------------------------------------------
                                              0.606174   data required time
                                             -1.999949   data arrival time
---------------------------------------------------------------------------------------------
                                              1.393776   slack (MET)


Startpoint: rst (input port clocked by clk)
Endpoint: _667_ (removal check against rising-edge clock clk)
Path Group: asynchronous
Path Type: min

Fanout         Cap        Slew       Delay        Time   Description
---------------------------------------------------------------------------------------------
                      0.150000    0.000000    0.000000   clock clk (rise edge)
                                  0.000000    0.000000   clock network delay (ideal)
                                  1.666600    1.666600 v input external delay
    32    0.136832    0.293093    0.220896    1.887496 v rst (in)
                                                         rst (net)
                      0.293093    0.000000    1.887496 v _635_/A (sky130_fd_sc_hd__inv_2)
     1    0.004072    0.073692    0.113528    2.001024 ^ _635_/Y (sky130_fd_sc_hd__inv_2)
                                                         _009_ (net)
                      0.073692    0.000016    2.001040 ^ _667_/RESET_B (sky130_fd_sc_hd__dfrtp_2)
                                              2.001040   data arrival time

                      0.150000    0.000000    0.000000   clock clk (rise edge)
                                  0.000000    0.000000   clock network delay (ideal)
                                  0.250000    0.250000   clock uncertainty
                                  0.000000    0.250000   clock reconvergence pessimism
                                              0.250000 ^ _667_/CLK (sky130_fd_sc_hd__dfrtp_2)
                                  0.356939    0.606939   library removal time
                                              0.606939   data required time
---------------------------------------------------------------------------------------------
                                              0.606939   data required time
                                             -2.001040   data arrival time
---------------------------------------------------------------------------------------------
                                              1.394100   slack (MET)


Startpoint: rst (input port clocked by clk)
Endpoint: _688_ (removal check against rising-edge clock clk)
Path Group: asynchronous
Path Type: min

Fanout         Cap        Slew       Delay        Time   Description
---------------------------------------------------------------------------------------------
                      0.150000    0.000000    0.000000   clock clk (rise edge)
                                  0.000000    0.000000   clock network delay (ideal)
                                  1.666600    1.666600 v input external delay
    32    0.136832    0.293093    0.220896    1.887496 v rst (in)
                                                         rst (net)
                      0.293093    0.000000    1.887496 v _656_/A (sky130_fd_sc_hd__inv_2)
     1    0.004013    0.071267    0.112939    2.000435 ^ _656_/Y (sky130_fd_sc_hd__inv_2)
                                                         _030_ (net)
                      0.071267    0.000030    2.000464 ^ _688_/RESET_B (sky130_fd_sc_hd__dfrtp_2)
                                              2.000464   data arrival time

                      0.150000    0.000000    0.000000   clock clk (rise edge)
                                  0.000000    0.000000   clock network delay (ideal)
                                  0.250000    0.250000   clock uncertainty
                                  0.000000    0.250000   clock reconvergence pessimism
                                              0.250000 ^ _688_/CLK (sky130_fd_sc_hd__dfrtp_2)
                                  0.356280    0.606280   library removal time
                                              0.606280   data required time
---------------------------------------------------------------------------------------------
                                              0.606280   data required time
                                             -2.000464   data arrival time
---------------------------------------------------------------------------------------------
                                              1.394184   slack (MET)


Startpoint: rst (input port clocked by clk)
Endpoint: _685_ (removal check against rising-edge clock clk)
Path Group: asynchronous
Path Type: min

Fanout         Cap        Slew       Delay        Time   Description
---------------------------------------------------------------------------------------------
                      0.150000    0.000000    0.000000   clock clk (rise edge)
                                  0.000000    0.000000   clock network delay (ideal)
                                  1.666600    1.666600 v input external delay
    32    0.136832    0.293093    0.220896    1.887496 v rst (in)
                                                         rst (net)
                      0.293093    0.000000    1.887496 v _653_/A (sky130_fd_sc_hd__inv_2)
     1    0.004020    0.071318    0.113004    2.000500 ^ _653_/Y (sky130_fd_sc_hd__inv_2)
                                                         _027_ (net)
                      0.071318    0.000032    2.000532 ^ _685_/RESET_B (sky130_fd_sc_hd__dfrtp_2)
                                              2.000532   data arrival time

                      0.150000    0.000000    0.000000   clock clk (rise edge)
                                  0.000000    0.000000   clock network delay (ideal)
                                  0.250000    0.250000   clock uncertainty
                                  0.000000    0.250000   clock reconvergence pessimism
                                              0.250000 ^ _685_/CLK (sky130_fd_sc_hd__dfrtp_2)
                                  0.356294    0.606294   library removal time
                                              0.606294   data required time
---------------------------------------------------------------------------------------------
                                              0.606294   data required time
